5336.00|6340.00|-19496.00|-4308.00|-32768.00|-2116.00|7.88|-1.97|-12.39|37.358444|127.831520|99.89|67.47|41.50|45.90|
5336.00|6340.00|-19496.00|-4308.00|-32768.00|-2116.00|7.88|-1.97|-12.39|37.358444|127.831520|99.89|67.47|41.50|45.90|
5336.00|6340.00|-19496.00|-4308.00|-32768.00|-2116.00|7.88|-1.97|-12.39|37.358444|127.831520|99.89|67.47|41.50|45.90|
5336.00|6340.00|-19496.00|-4308.00|-32768.00|-2116.00|7.88|-1.97|-12.39|37.358444|127.831520|99.89|67.47|41.50|45.90|
5336.00|6340.00|-19496.00|-4308.00|-32768.00|-2116.00|7.88|-1.97|-12.39|37.358444|127.831520|99.89|67.47|41.50|45.90|
2044.00|-708.00|-18900.00|-3567.00|-32768.00|-650.00|7.88|-1.97|-12.20|37.358444|127.831520|99.69|84.82|41.50|45.90|
2044.00|-708.00|-18900.00|-3567.00|-32768.00|-650.00|7.88|-1.97|-12.20|37.358444|127.831520|99.69|84.82|41.50|45.90|
2044.00|-708.00|-18900.00|-3567.00|-32768.00|-650.00|7.88|-1.97|-12.20|37.358444|127.831520|99.69|84.82|41.50|45.90|
2044.00|-708.00|-18900.00|-3567.00|-32768.00|-650.00|7.88|-1.97|-12.20|37.358444|127.831520|99.69|84.82|41.50|45.90|
2044.00|-708.00|-18900.00|-3567.00|-32768.00|-650.00|7.88|-1.97|-12.20|37.358444|127.831520|99.69|84.82|41.50|45.90|
3892.00|-788.00|-17388.00|-2276.00|-32768.00|-1661.00|7.88|-1.97|-12.46|37.358444|127.831520|99.52|98.65|41.50|45.90|
3892.00|-788.00|-17388.00|-2276.00|-32768.00|-1661.00|7.88|-1.97|-12.46|37.358444|127.831520|99.52|98.65|41.50|45.90|
3892.00|-788.00|-17388.00|-2276.00|-32768.00|-1661.00|7.88|-1.97|-12.46|37.358444|127.831520|99.52|98.65|41.50|45.90|
3892.00|-788.00|-17388.00|-2276.00|-32768.00|-1661.00|7.88|-1.97|-12.46|37.358444|127.831520|99.52|98.65|41.50|45.90|
3892.00|-788.00|-17388.00|-2276.00|-32768.00|-1661.00|7.88|-1.97|-12.46|37.358444|127.831520|99.52|98.65|41.50|45.90|
2444.00|-432.00|-13384.00|-2967.00|-32768.00|-2288.00|7.88|-1.97|-12.54|37.358444|127.831520|99.35|113.03|41.50|45.60|
2444.00|-432.00|-13384.00|-2967.00|-32768.00|-2288.00|7.88|-1.97|-12.54|37.358444|127.831520|99.35|113.03|41.50|45.60|
2444.00|-432.00|-13384.00|-2967.00|-32768.00|-2288.00|7.88|-1.97|-12.54|37.358444|127.831520|99.35|113.03|41.50|45.60|
2444.00|-432.00|-13384.00|-2967.00|-32768.00|-2288.00|7.88|-1.97|-12.54|37.358444|127.831520|99.35|113.03|41.50|45.60|
2444.00|-432.00|-13384.00|-2967.00|-32768.00|-2288.00|7.88|-1.97|-12.54|37.358444|127.831520|99.35|113.03|41.50|45.60|
1284.00|-448.00|-13904.00|-3546.00|-32768.00|-2091.00|7.88|-1.97|-12.76|37.358444|127.831520|99.23|123.43|41.50|45.60|
1284.00|-448.00|-13904.00|-3546.00|-32768.00|-2091.00|7.88|-1.97|-12.76|37.358444|127.831520|99.23|123.43|41.50|45.60|
1284.00|-448.00|-13904.00|-3546.00|-32768.00|-2091.00|7.88|-1.97|-12.76|37.358444|127.831520|99.23|123.43|41.50|45.60|
1284.00|-448.00|-13904.00|-3546.00|-32768.00|-2091.00|7.88|-1.97|-12.76|37.358444|127.831520|99.23|123.43|41.50|45.60|
1284.00|-448.00|-13904.00|-3546.00|-32768.00|-2091.00|7.88|-1.97|-12.76|37.358444|127.831520|99.23|123.43|41.50|45.60|
924.00|-536.00|-12096.00|-3848.00|-32768.00|-1452.00|7.88|-1.97|-12.93|37.358444|127.831520|99.14|130.98|41.50|45.60|
924.00|-536.00|-12096.00|-3848.00|-32768.00|-1452.00|7.88|-1.97|-12.93|37.358444|127.831520|99.14|130.98|41.50|45.60|
924.00|-536.00|-12096.00|-3848.00|-32768.00|-1452.00|7.88|-1.97|-12.93|37.358444|127.831520|99.14|130.98|41.50|45.60|
924.00|-536.00|-12096.00|-3848.00|-32768.00|-1452.00|7.88|-1.97|-12.93|37.358444|127.831520|99.14|130.98|41.50|45.60|
924.00|-536.00|-12096.00|-3848.00|-32768.00|-1452.00|7.88|-1.97|-12.93|37.358444|127.831520|99.14|130.98|41.50|45.60|
4404.00|-356.00|-4024.00|-3744.00|-32768.00|-1303.00|7.88|-1.97|-13.08|37.358444|127.831520|99.08|136.31|41.50|45.60|
4404.00|-356.00|-4024.00|-3744.00|-32768.00|-1303.00|7.88|-1.97|-13.08|37.358444|127.831520|99.08|136.31|41.50|45.60|
4404.00|-356.00|-4024.00|-3744.00|-32768.00|-1303.00|7.88|-1.97|-13.08|37.358444|127.831520|99.08|136.31|41.50|45.60|
4404.00|-356.00|-4024.00|-3744.00|-32768.00|-1303.00|7.88|-1.97|-13.08|37.358444|127.831520|99.08|136.31|41.50|45.60|
4404.00|-356.00|-4024.00|-3744.00|-32768.00|-1303.00|7.88|-1.97|-13.08|37.358444|127.831520|99.08|136.31|41.50|45.60|
-2508.00|404.00|-11864.00|-3319.00|-32768.00|-1837.00|7.88|-1.97|-13.19|37.358444|127.831520|99.03|140.15|41.50|45.20|
-2508.00|404.00|-11864.00|-3319.00|-32768.00|-1837.00|7.88|-1.97|-13.19|37.358444|127.831520|99.03|140.15|41.50|45.20|
-2508.00|404.00|-11864.00|-3319.00|-32768.00|-1837.00|7.88|-1.97|-13.19|37.358444|127.831520|99.03|140.15|41.50|45.20|
-2508.00|404.00|-11864.00|-3319.00|-32768.00|-1837.00|7.88|-1.97|-13.19|37.358444|127.831520|99.03|140.15|41.50|45.20|
-2508.00|404.00|-11864.00|-3319.00|-32768.00|-1837.00|7.88|-1.97|-13.19|37.358444|127.831520|99.03|140.15|41.50|45.20|
3652.00|-76.00|-4020.00|-864.00|-32768.00|-1412.00|7.88|-1.97|-13.26|37.358444|127.831520|99.02|141.18|41.50|45.20|
3652.00|-76.00|-4020.00|-864.00|-32768.00|-1412.00|7.88|-1.97|-13.26|37.358444|127.831520|99.02|141.18|41.50|45.20|
3652.00|-76.00|-4020.00|-864.00|-32768.00|-1412.00|7.88|-1.97|-13.26|37.358444|127.831520|99.02|141.18|41.50|45.20|
3652.00|-76.00|-4020.00|-864.00|-32768.00|-1412.00|7.88|-1.97|-13.26|37.358444|127.831520|99.02|141.18|41.50|45.20|
3652.00|-76.00|-4020.00|-864.00|-32768.00|-1412.00|7.88|-1.97|-13.26|37.358444|127.831520|99.02|141.18|41.50|45.20|
4104.00|-508.00|-7700.00|-3207.00|-32768.00|876.00|7.88|-1.97|-13.33|37.358444|127.831520|99.04|139.79|41.50|45.20|
4104.00|-508.00|-7700.00|-3207.00|-32768.00|876.00|7.88|-1.97|-13.33|37.358444|127.831520|99.04|139.79|41.50|45.20|
4104.00|-508.00|-7700.00|-3207.00|-32768.00|876.00|7.88|-1.97|-13.33|37.358444|127.831520|99.04|139.79|41.50|45.20|
4104.00|-508.00|-7700.00|-3207.00|-32768.00|876.00|7.88|-1.97|-13.33|37.358444|127.831520|99.04|139.79|41.50|45.20|
4104.00|-508.00|-7700.00|-3207.00|-32768.00|876.00|7.88|-1.97|-13.33|37.358444|127.831520|99.04|139.79|41.50|45.20|
15636.00|3492.00|-32768.00|-6728.00|-32768.00|-8761.00|7.88|-1.97|-13.67|37.358444|127.831520|99.68|85.14|41.30|44.20|
15636.00|3492.00|-32768.00|-6728.00|-32768.00|-8761.00|7.88|-1.97|-13.67|37.358444|127.831520|99.68|85.14|41.30|44.20|
15636.00|3492.00|-32768.00|-6728.00|-32768.00|-8761.00|7.88|-1.97|-13.67|37.358444|127.831520|99.68|85.14|41.30|44.20|
15636.00|3492.00|-32768.00|-6728.00|-32768.00|-8761.00|7.88|-1.97|-13.67|37.358444|127.831520|99.68|85.14|41.30|44.20|
15636.00|3492.00|-32768.00|-6728.00|-32768.00|-8761.00|7.88|-1.97|-13.67|37.358444|127.831520|99.68|85.14|41.30|44.20|
22596.00|-780.00|-32768.00|-11957.00|-32768.00|-6081.00|7.88|-1.97|-13.71|37.358444|127.831520|99.57|95.07|41.30|44.20|
22596.00|-780.00|-32768.00|-11957.00|-32768.00|-6081.00|7.88|-1.97|-13.71|37.358444|127.831520|99.57|95.07|41.30|44.20|
22596.00|-780.00|-32768.00|-11957.00|-32768.00|-6081.00|7.88|-1.97|-13.71|37.358444|127.831520|99.57|95.07|41.30|44.20|
22596.00|-780.00|-32768.00|-11957.00|-32768.00|-6081.00|7.88|-1.97|-13.71|37.358444|127.831520|99.57|95.07|41.30|44.20|
22596.00|-780.00|-32768.00|-11957.00|-32768.00|-6081.00|7.88|-1.97|-13.71|37.358444|127.831520|99.57|95.07|41.30|44.20|
-2516.00|2756.00|-20312.00|-15865.00|-32768.00|-2560.00|7.88|-1.97|-13.60|37.358444|127.831520|99.80|75.21|41.30|44.20|
-2516.00|2756.00|-20312.00|-15865.00|-32768.00|-2560.00|7.88|-1.97|-13.60|37.358444|127.831520|99.80|75.21|41.30|44.20|
-2516.00|2756.00|-20312.00|-15865.00|-32768.00|-2560.00|7.88|-1.97|-13.60|37.358444|127.831520|99.80|75.21|41.30|44.20|
-2516.00|2756.00|-20312.00|-15865.00|-32768.00|-2560.00|7.88|-1.97|-13.60|37.358444|127.831520|99.80|75.21|41.30|44.20|
-2516.00|2756.00|-20312.00|-15865.00|-32768.00|-2560.00|7.88|-1.97|-13.60|37.358444|127.831520|99.80|75.21|41.30|44.20|
-740.00|6496.00|-24604.00|850.00|32767.00|-4747.00|7.88|-1.97|-13.79|37.358444|127.831520|99.91|65.80|41.30|44.20|
-740.00|6496.00|-24604.00|850.00|32767.00|-4747.00|7.88|-1.97|-13.79|37.358444|127.831520|99.91|65.80|41.30|44.20|
-740.00|6496.00|-24604.00|850.00|32767.00|-4747.00|7.88|-1.97|-13.79|37.358444|127.831520|99.91|65.80|41.30|44.20|
-740.00|6496.00|-24604.00|850.00|32767.00|-4747.00|7.88|-1.97|-13.79|37.358444|127.831520|99.91|65.80|41.30|44.20|
-740.00|6496.00|-24604.00|850.00|32767.00|-4747.00|7.88|-1.97|-13.79|37.358444|127.831520|99.91|65.80|41.30|44.20|
